Date,GS,C,PBR,CAT,CVX,DIS,DAL,DD,BA,KO,COP,FB,AXP,AMZN,PEP,AAPL,GOOG,WMT,GE
4/21/2016,165.32,46.6,6.84,78.66,101.4,102.91,44.97,65.09,130.74,43.66,46.23,113.44,65.61,631,100.99,105.97,759.14,68.47,30.98
4/22/2016,166.75,46.97,7.2,78.32,102.01,103.77,44.62,65.97,131.05,44.54,47.62,110.56,65.93,620.5,101.98,105.68,718.77,68.72,30.76
4/25/2016,165.09,46.69,6.93,76.79,101.51,104.57,43.93,65.97,130.75,44.71,46.27,110.1,65.7,626.2,102.8,105.08,723.15,69.47,30.68
4/26/2016,165.84,47.1,7.22,77.65,102.29,104.89,43.59,67.55,133.24,44.53,48.08,108.76,66.2,616.88,102.6,104.35,708.14,69.3,30.9
4/27/2016,166.92,47.33,7.58,78.68,103.85,105.28,43.69,67.47,137.08,44.68,48.11,108.89,66.23,606.57,102.63,97.82,705.84,69.42,30.93
4/28/2016,164.29,46.73,7.7,77.75,102.4,104.03,42.86,66.41,134.8,44.63,47.67,116.73,65.84,602,102.97,94.83,691.02,68.91,30.9
4/29/2016,164.11,46.28,7.71,77.72,102.18,103.26,41.67,65.91,134.8,44.8,47.79,117.58,65.43,659.59,102.96,93.74,693.01,66.87,30.75
5/2/2016,166.18,46.68,7.58,77.84,103.31,104.36,42.17,66.07,134.01,44.98,46.85,118.57,65.68,683.85,103.43,93.64,698.21,67.59,30.89
5/3/2016,163.14,45.57,7.17,76.36,101.32,103.78,42.92,64.83,132.49,44.84,45.08,117.43,64.85,671.32,103.56,95.18,692.36,67,30.63
5/4/2016,160.07,44.66,7.32,74.24,100.59,103.67,41.43,64.26,130.89,44.98,43.41,118.06,64.26,670.9,104.02,94.19,695.7,67.19,30.07
5/5/2016,159.53,44.23,7.07,72.79,101.42,104.93,41.75,63.67,132.08,45.06,43.21,117.81,63.92,659.09,104.21,93.24,701.43,67.21,29.89
5/6/2016,158.85,44.41,7.33,73.36,101.86,105.54,42.04,64.26,133.26,45.32,42.76,119.49,64.51,673.95,104.96,92.72,711.12,68.25,30.12
5/9/2016,157.51,43.89,6.83,70.78,100.35,105.34,42.4,64.09,132.1,45.24,41.65,119.24,63.98,679.75,105.28,92.79,712.9,68.95,29.87
5/10/2016,161.42,44.84,7.35,72.51,101.27,106.6,42.95,64.99,134.72,45.75,42.87,120.5,64.84,703.07,106.57,93.42,723.18,68.79,30.48
5/11/2016,159.42,44.47,7.42,72.43,101.14,102.29,42.3,64.31,133,45.46,43.68,119.52,64.59,713.23,105.72,92.51,715.29,66.41,30.34
5/12/2016,158.07,44,7.35,71.7,102.12,101.71,41.07,64.28,134.42,45.83,43.73,120.28,64.34,717.93,106.1,90.34,713.31,66.85,30.09
5/13/2016,155.34,43.11,6.88,70.07,100.74,100.52,41.6,62.91,132.12,45.35,43.02,119.81,64.12,709.92,104.18,90.52,710.83,64.94,29.64
5/16/2016,155.38,43.15,7.15,70.7,102.29,100.36,43,64.34,134.14,45.62,44.08,118.67,64.07,710.66,104.13,93.88,716.49,66.02,29.96
5/17/2016,154.65,43.7,7.09,71.05,100.75,99.94,43.67,64.53,132.56,44.75,43.78,117.35,62.76,695.27,102.37,93.49,706.23,65.1,29.71
5/18/2016,159.94,45.87,6.75,70.59,100.06,99,43.86,63.99,130.99,44.48,43.34,117.65,63.52,697.45,100.91,94.56,706.63,63.15,29.61
5/19/2016,154.7,45.06,6.42,69.43,99.85,98.41,43.1,64.41,128.08,44.32,43.36,116.81,62.74,698.52,101.33,94.2,700.32,69.2,29.36
5/20/2016,154.51,44.9,6.45,69.87,99.79,99.78,43.1,65.75,127.39,43.95,43.58,117.35,63.92,702.8,100.1,95.22,709.74,69.86,29.56
5/23/2016,155.45,45.11,6.15,70.4,99.38,99.18,42.95,67,127.58,43.97,43.59,115.97,63.59,696.75,100.42,96.43,704.24,69.5,29.49
5/24/2016,157.59,45.86,6.18,71.09,100.19,99.51,43.63,67.92,127.5,44.37,43.46,117.7,64.87,704.2,101.09,97.9,720.09,70.24,29.85
5/25/2016,161.25,46.94,6.19,72.57,101.77,99.86,43.5,68.23,128.86,44.38,44.9,117.89,65.31,708.35,101.09,99.62,725.27,70.48,30.09
5/26/2016,159.22,46.11,6.06,72.08,101.5,99.81,42.76,66.96,129.31,44.69,44.73,119.47,65.23,714.91,101.9,100.41,724.12,70.85,30.02
5/27/2016,159.53,46.58,5.84,71.96,102.02,100.29,43.12,67.17,129.22,44.78,44.33,119.38,65.52,712.24,101.96,100.35,732.66,70.75,30.12
5/31/2016,159.48,46.57,5.63,72.51,101,99.22,43.46,65.41,126.15,44.6,43.79,118.81,65.76,722.79,101.17,99.86,735.72,70.78,30.23
6/1/2016,159.97,46.94,5.81,72.27,101.13,98.52,43.51,66.4,126.41,44.7,44.06,118.78,65.91,719.44,101.57,98.46,734.15,70.5,30.11
6/2/2016,159.28,46.97,5.92,73.62,100.53,98.72,42.45,68.1,126.85,44.72,44.38,118.93,66.41,728.24,102,97.72,730.4,70.95,30.05
6/3/2016,155.67,45.39,6.09,75.04,100.66,98.75,41.57,68.78,127.38,45.04,44.18,118.47,65.49,725.54,102.53,97.92,722.34,70.87,29.94
6/6/2016,157.06,45.74,6.22,76.42,101.17,98.78,41.28,68.75,131.9,45.37,45.52,118.79,65.94,726.73,102.7,98.63,716.55,71.05,30.12
6/7/2016,155.17,45.54,6.44,76.81,103.32,98.35,42.1,68.74,131.93,45.32,47.54,117.76,65.89,723.74,102.49,99.03,716.65,71.03,30.14
6/8/2016,154.64,45.56,7.15,78.11,103.09,98.04,41.85,68.37,133,45.55,47.49,118.39,66.26,726.64,103.18,98.94,728.28,71.28,30.31
6/9/2016,153.17,45.01,6.89,77.16,102.81,97.84,42.4,67.9,133.1,45.76,46.57,118.56,65.71,727.65,103.66,99.65,728.58,71.09,30.24
6/10/2016,149.89,43.9,6.47,76.03,101.98,97.34,42.04,67.56,131.14,45.99,44.51,116.62,64.97,717.91,103.31,98.83,719.41,71.14,30.04
6/13/2016,148.63,43.16,6.2,75.23,102.1,97.57,40.57,66.75,129.92,45.12,43.88,113.95,63.67,715.24,103.06,97.34,718.36,70.53,29.83
6/14/2016,146.19,41.96,6.02,74.86,101.28,98.4,39.11,65.85,130.5,45.04,44.32,114.94,61.07,719.3,103.23,97.46,718.27,70.95,30.44
6/15/2016,146.16,42.01,6.17,75.07,100.63,98.27,38.89,65.76,130.16,45.01,43.71,114.6,61.42,714.26,102.86,97.14,718.92,71.12,30.59
6/16/2016,146.63,42.12,6.22,74.99,101.07,98.38,38.02,66.92,129.37,45.31,43.16,114.39,61.93,717.51,103.85,97.55,710.36,71.3,30.64
6/17/2016,145.64,42.48,6.62,75.93,101.57,99,38.01,67.33,129.82,44.79,44.15,113.02,61.86,706.39,103.41,95.33,691.72,70.95,30.6
6/20/2016,147.75,42.8,6.9,76.43,102.61,99.57,38.09,67.55,132.75,44.98,44.69,113.37,62.3,714.01,103.37,95.1,693.71,71.1,30.83
6/21/2016,148.35,42.92,7.01,76.49,103.24,98.82,38.67,67.55,131.52,45.13,44.8,114.38,62.29,715.82,104.08,95.91,695.94,71.46,30.94
6/22/2016,148.14,42.68,6.92,76.43,102.29,98.79,38.55,68.07,131.77,44.86,43.99,113.91,61.95,710.6,103.74,95.55,697.46,71.75,30.78
6/23/2016,152.66,44.46,7.21,78.22,104.44,99.02,38.31,69.21,133.55,45.08,45.63,115.08,63.25,722.08,104.44,96.1,701.87,72.1,31.19
6/24/2016,141.86,40.3,6.74,73.03,101.9,95.72,35.18,66,126.52,43.93,43.17,112.08,60.06,698.96,101.98,93.4,675.22,71.96,29.82
6/27/2016,139.51,38.48,6.32,71.38,100.36,94.38,33.36,64.08,122.7,43.78,40.78,108.97,57.67,691.36,102.13,92.04,668.26,71.5,29.32
6/28/2016,142.41,40.44,6.78,72.52,101.63,96.05,34.67,62.75,123.89,44.18,41.95,112.7,57.9,707.95,102.14,93.59,680.04,71.51,29.94
6/29/2016,145.5,42.12,7.18,74.23,103.42,96.98,36.24,63.94,126.99,44.44,43.91,114.16,59.63,715.6,103.12,94.4,684.11,72.46,30.55
6/30/2016,148.58,42.39,7.16,75.81,104.83,97.82,36.43,64.8,129.87,45.33,43.6,114.28,60.76,715.62,105.94,95.6,692.1,73.02,31.48
7/1/2016,148.25,42.17,7.47,76.45,104.15,98.03,36.77,64.36,129.69,45.12,43.51,114.19,60.69,725.68,105.63,95.89,699.21,72.81,31.49
7/5/2016,144.45,40.78,6.88,74.38,103.57,97.66,35.62,62.96,126.97,45.43,41.7,114,59.15,728.1,106.42,94.99,694.49,73.14,31.45
7/6/2016,145.58,41.06,7,74.83,104.58,98.45,35.58,61.85,126.96,45.27,41.9,116.7,59.48,737.61,105.92,95.53,697.77,73.82,31.74
7/7/2016,147,41.29,7.12,75.05,103.05,98.41,36.37,61.92,127.17,45.09,41.51,115.85,59.81,736.57,107.49,95.94,695.36,73.53,31.82
7/8/2016,150.38,41.98,7.47,77.37,104.77,99.62,37.37,63.69,130.09,45.38,42.3,117.24,61.49,745.81,108.27,96.68,705.63,73.84,32.2
7/11/2016,152.19,42.29,7.77,77.8,105.39,99.98,38.12,64.24,132.04,45.57,42.45,117.87,62.16,753.78,108.91,96.98,715.09,74.06,32.21
7/12/2016,156.92,43.44,8.08,79.8,106.78,100.2,40.21,65.94,130.81,45.58,43.8,117.93,63,748.21,108.79,97.42,720.64,73.27,32.26
7/13/2016,157.92,43.33,7.92,79.69,106.65,99.88,39.56,66.09,130.11,45.74,42.87,116.78,63.1,742.63,109.91,96.87,716.98,73.62,32.36
7/14/2016,162.54,44.45,8.21,80.06,106.7,99.97,40.98,66.86,131.55,45.69,43.02,117.29,63.61,741.2,109.96,98.79,720.95,73.7,32.63
7/15/2016,161.64,44.33,8.13,80.7,107.03,99.8,39.98,67.16,132.39,45.63,42.94,116.86,63.78,735.44,109.66,98.78,719.85,73.67,32.88
7/18/2016,163.33,44.57,8.39,79.82,106.09,100.15,40.1,68.06,133.43,45.63,42.71,119.37,63.99,736.07,109.21,99.83,733.78,73.84,32.91
7/19/2016,161.41,44.35,8.47,79.74,106.04,99.47,40.53,67.49,134.66,45.63,41.91,120.61,64.16,739.95,109.53,99.87,736.96,73.66,32.93
7/20/2016,161.77,44.47,8.38,79.69,105.59,98.22,40.21,67.68,134.72,45.51,42.03,121.92,64.48,745.72,108.92,99.96,741.19,73.79,32.78
7/21/2016,160.05,44.13,8.37,80.01,105.39,98.01,38.52,67.85,133.53,45.45,41.04,120.61,63.43,744.43,108.58,99.43,738.63,73.52,32.59
7/22/2016,160.41,44.3,8.46,79.38,105.66,97.71,38.96,68.43,133.47,45.83,40.76,121,64.28,744.86,109.19,98.66,742.74,73.55,32.06
7/25/2016,160.51,44.04,8.29,78.69,103.07,97.39,38.96,68.88,132.94,45.57,40.24,121.63,64.33,739.61,109.02,97.34,739.77,73.75,31.64
7/26/2016,161.16,44.15,8.41,82.75,102.68,96.69,39.03,69.16,134.85,44.88,40.79,121.22,64.37,735.59,108.2,96.67,738.42,73.73,31.47
7/27/2016,160.99,44.29,8.33,84.1,102.26,96.33,38.54,69.12,135.96,43.4,40.07,123.34,64.59,736.67,107.48,102.95,741.77,73.32,31.28
7/28/2016,160.53,44.08,8.06,82.92,101.79,95.91,39.36,69.24,133.01,43.65,40.26,125,64.79,752.61,108.13,104.34,745.91,73.24,31.25
7/29/2016,158.81,43.81,8.68,82.76,102.48,95.95,38.75,69.17,133.66,43.63,40.82,123.94,64.46,758.81,108.92,104.21,768.79,72.97,31.14
8/1/2016,158.18,43.42,8.08,81.95,99.11,95.54,39.48,69.35,133.21,43.45,39.61,124.31,64.13,767.74,108.93,106.05,772.88,73.78,31.15
8/2/2016,156.06,42.99,7.91,81.24,99.59,95.01,36.39,68.73,131.6,43.53,39.79,123.09,63.47,760.58,108.72,104.48,771.07,73.13,31.05
8/3/2016,158.34,43.89,8.29,82.03,100.61,96.09,36.48,68.91,131.87,43.64,40.31,122.51,63.83,754.64,108.04,105.79,773.18,72.94,31.13
8/4/2016,158.05,43.84,8.41,81.77,100.39,95.16,36.54,68.85,131.21,43.51,40.1,124.36,63.94,760.77,108.42,105.87,771.61,73.3,31.17
8/5/2016,162.09,45.72,8.36,82.56,100.51,95.83,37.67,69.22,131.73,43.48,40.6,125.15,65.52,765.98,108.66,107.48,782.22,73.76,31.28
8/8/2016,162.83,45.96,8.65,83.44,101.2,95.75,37.44,69.3,132.19,43.44,41.56,125.26,65.83,766.56,108.14,108.37,781.76,73.34,31.27
8/9/2016,163.44,45.9,8.7,82.83,101.32,96.67,37.15,68.8,132.62,43.47,41.24,125.06,65.39,768.31,108.28,108.81,784.26,73.54,31.3
8/10/2016,162.19,45.45,8.43,82.65,100.14,97.86,36.48,69.08,132.28,43.61,40.6,124.88,64.74,768.56,108.82,108,784.68,73.95,31.27
8/11/2016,163.86,45.73,8.67,83.24,101.4,97.77,36.7,68.99,133,43.75,41.39,124.9,65.48,771.24,108.48,107.93,784.85,73.8,31.29
8/12/2016,163.25,45.58,8.73,83,102.16,96.84,36.35,67.66,133.1,44.03,41.37,124.88,65.38,772.56,108.59,108.18,783.22,73.89,31.24
8/15/2016,165.55,46.39,9.08,84.15,102.77,97.1,36.92,68.64,134.66,44.24,42.18,123.9,65.63,768.49,108.72,109.48,782.44,73.32,31.24
8/16/2016,165.65,46.62,9.17,84.29,102.62,96.88,36.94,68.03,135,43.83,42.86,123.3,65.3,764.04,108,109.38,777.14,72.89,31.19
8/17/2016,165.67,46.63,9.3,84.41,102.22,96.87,37.51,68.62,134.72,44.06,43.2,124.37,65.68,764.63,108.47,109.22,779.91,72.93,31.29
8/18/2016,166.06,46.5,9.44,83.38,103.55,96.65,37.07,69.45,135,44.1,43.59,123.91,65.63,764.46,108.28,109.08,777.5,74.3,31.43
8/19/2016,166.23,46.53,9.43,83.84,102.32,96.39,36.77,69.78,134.44,43.92,43.32,123.56,65.53,757.31,108.17,109.36,775.42,72.81,31.25
8/22/2016,166.26,46.66,9.05,83.59,101.94,95.87,36.61,69.95,134.99,43.74,42.63,124.15,65.36,759.48,107.96,108.51,772.15,72.7,31.32
8/23/2016,166.08,46.59,9.26,84.01,101.68,95.97,36.69,70.44,134.14,43.85,43.22,124.37,65.68,762.45,107.88,108.85,772.08,71.97,31.23
8/24/2016,165.3,46.66,9.05,83.15,102.2,95.82,36.77,70.37,133.29,43.85,42.96,123.48,65.16,757.25,108.11,108.03,769.64,72.23,31.22
8/25/2016,165.9,46.72,9.19,82.84,101.89,95.55,36.47,70.24,132.98,43.67,42.78,123.89,65,759.22,107.88,107.57,769.41,71.22,31.21
8/26/2016,165.97,47.11,9.11,82.66,101.32,95.21,36.09,69.65,132.23,43.32,42.3,124.96,64.79,769,107.45,106.94,769.54,71.14,31.23
8/29/2016,166.87,47.26,9.37,83.1,102.05,94.87,36.55,70.45,132.9,43.54,42.35,126.54,65.52,771.29,107.99,106.82,772.15,71.4,31.36
8/30/2016,169.37,47.9,9.39,82.48,101.7,94.86,37.16,70.24,130.81,43.24,42.23,125.84,65.45,767.58,107.21,106,769.09,71.31,31.37
8/31/2016,169.46,47.74,9.14,81.95,100.58,94.46,36.75,69.6,129.45,43.43,41.05,126.12,65.58,769.16,106.75,106.1,767.05,71.44,31.24
9/1/2016,168.51,47.36,9.22,81.45,100.21,94.26,36.82,69.73,129.9,43.35,40.6,126.17,64.86,770.62,107.29,106.73,768.78,72.84,31.2
9/2/2016,169.18,47.51,9.58,81.69,100.93,94.42,37.17,70.09,131.16,43.66,40.92,126.51,65.19,772.44,107.87,107.73,771.46,72.5,31.29
9/6/2016,169.33,47.29,9.94,82.08,102.43,93.8,36.82,69.69,132.99,43.79,41,129.73,65.76,788.87,107.92,107.7,780.08,73,31.05
9/7/2016,169.67,47.48,9.88,83.72,102.88,93.71,38.9,69.41,132.64,43.64,41.48,131.05,66.19,784.48,107.21,108.36,780.35,72.06,31.06
9/8/2016,171.66,47.79,10.18,83.54,104.12,94.09,39.29,69.68,132.9,43.63,43.28,130.27,66.24,784.06,106.88,105.52,775.32,71.83,31.04
9/9/2016,168.57,47.17,9.51,80.79,101.27,92.42,37.75,68.43,128.53,42.27,42.25,127.1,65.12,760.14,104.05,103.13,759.66,70.3,30.11
9/12/2016,171.06,47.79,9.81,81.92,102.25,93.64,38.44,68.17,130.12,43.19,42.67,128.69,65.9,771.49,106.02,105.44,769.02,71.94,30.49
9/13/2016,167,46.92,8.92,80.23,99.43,92.7,37.53,67.09,128.76,42.28,41.01,127.21,64.36,761.01,104.59,107.95,759.69,71.46,29.85
9/14/2016,166.16,46.75,8.95,81.02,98.42,92.26,37.12,67.03,127.67,42.11,39.99,127.77,63.48,761.09,105.05,111.77,762.49,71.52,29.7
9/15/2016,168.08,47.08,9.27,82.03,99.5,92.5,37.29,67.56,127.77,42.36,40.03,128.35,63.83,769.69,105.48,115.57,771.76,72.4,29.75
9/16/2016,166,46.41,9.1,82.05,97.84,92.56,36.77,67.25,126.7,42.14,39.87,129.07,63.66,778.52,105.28,114.92,768.88,72.87,29.68
9/19/2016,166.21,46.59,9.1,81.88,98.04,92.63,37.57,67.33,127.48,42.1,39.28,128.65,64.06,775.1,105.67,113.58,765.7,72.09,29.43
9/20/2016,166.47,46.54,9.22,81.7,97.7,92.95,37.63,66.7,127.79,42.34,39.01,128.64,63.72,780.22,106.3,113.57,771.41,71.97,29.67
9/21/2016,167.03,46.9,9.51,83.47,99.63,92.39,38.05,67,130.56,42.53,40.06,129.94,64.28,789.74,107.13,113.55,776.22,72.19,29.85
9/22/2016,168.02,47.11,9.56,83.5,99.98,93.41,38.5,66.85,131.87,42.96,41.02,130.08,64.63,804.7,107.82,114.62,787.21,72.27,30.04
9/23/2016,165.13,47.15,9.18,82.44,99.22,93.27,38.78,66.77,131.78,42.74,39.94,127.96,63.85,805.75,107.34,112.71,786.9,72.35,29.89
9/26/2016,161.48,45.89,9.01,82.37,98.78,91.96,38.04,66.52,130.57,42.05,40.02,127.31,63.42,799.16,107.03,112.88,774.21,71.62,29.54
9/27/2016,162.89,46.37,9.06,82.88,98.98,91.72,39.21,67.26,131.32,42.59,39.43,128.69,64.28,816.11,107.49,113.09,783.01,72.33,29.88
9/28/2016,163.45,46.87,9.5,86.59,102.15,92.2,39.23,67.19,132.23,42.15,42.18,129.23,64.22,828.72,107.38,113.95,781.56,71.79,29.9
9/29/2016,158.95,45.8,9.27,87.47,101.27,91.8,39.03,66.37,131.03,42.03,43.66,128.09,63.37,829.05,107.76,112.18,775.01,70.73,29.53
9/30/2016,161.27,47.23,9.33,88.77,102.92,92.86,39.36,66.97,131.74,42.32,43.47,128.27,64.04,837.31,108.77,113.05,777.29,72.12,29.62
10/3/2016,161.07,47.03,9.7,88.28,102.45,92.49,39.98,67.84,132.38,42.03,43.43,128.77,63.81,836.74,108.25,112.52,772.56,72.01,29.64
10/4/2016,162.27,47.75,9.59,87.51,101.27,92.59,40.15,66.88,132.25,41.84,42.87,128.19,63.91,834.03,107.1,113,776.43,71.75,29.5
10/5/2016,166.4,48.65,9.93,89.42,102.23,92.45,40.32,68.08,134.66,41.81,43.91,128.47,64.36,844.36,106.01,113.05,776.47,71.67,29.5
10/6/2016,167.15,49.07,10.41,89.29,102.18,92.83,39.94,69.06,134.42,41.71,44.52,128.74,61.94,841.66,106.4,113.89,776.86,69.36,29.27
10/7/2016,169.83,49.28,10.53,88.47,102.27,92.49,38.95,68.35,133.85,41.73,44.22,128.99,61.76,839.43,105.99,114.06,775.08,68.7,29.08
10/10/2016,171.04,49.55,10.87,88.22,103.98,92.49,39.77,68.94,135.84,41.73,44.39,130.24,61.9,841.71,106.22,116.05,785.94,67.98,28.86
10/11/2016,169.04,48.99,10.69,87.47,103.04,91.86,38.94,68.94,133.74,41.54,43.33,128.88,60.86,831,105.57,116.3,783.07,67.39,28.92
10/12/2016,169.3,48.7,10.66,87.58,102.15,91.41,39.27,68.78,133.16,41.78,43.47,129.05,60.69,834.09,106.08,117.34,786.14,67.46,28.9
10/13/2016,167.42,48.47,11,86.97,100.79,91.12,40.01,68.14,133.38,41.76,42.15,127.82,60.41,829.28,105.92,116.98,778.19,68.23,28.77
10/14/2016,170.52,48.61,11.14,87.67,101.08,91.3,40.04,69.03,133.5,41.67,41.67,127.88,60.15,822.96,106.83,117.63,778.53,68.45,28.89
10/17/2016,169,48.6,11.41,87.29,101.36,90.83,39.35,68.66,134,41.6,41.1,127.54,59.9,812.95,106.85,117.55,779.96,68.22,28.85
10/18/2016,172.63,48.99,11.77,87.22,101.79,91.17,39.46,69.5,135.1,41.97,40.65,128.57,60.08,817.65,106.95,117.47,795.26,68.87,28.98
10/19/2016,174.51,49.48,11.88,88,102.27,91.93,40.9,69.53,136.18,42.05,41.72,130.11,61.25,817.69,106.26,117.12,801.56,68.89,29.06
10/20/2016,174.51,49.58,12.01,86.63,101.87,92.03,41.46,69.46,135.84,41.93,41.49,130,66.78,810.32,105.87,117.06,796.97,68.73,29.07
10/21/2016,174.67,49.57,12.17,86.33,101.3,93.03,41.17,69.7,135.63,42.13,41.54,132.07,67.36,818.99,105.62,116.6,799.37,68.34,28.98
10/24/2016,175.12,49.58,12.41,85.99,100.66,93.37,41.37,70.14,137.45,42.56,42.24,133.28,67.09,838.09,107.31,117.65,813.11,69.19,28.92
10/25/2016,175.55,49.59,12.18,84.48,100.77,92.75,41.21,69.62,139.02,42.54,41.81,132.29,66.74,835.18,107.23,118.25,807.67,69.36,28.65
10/26/2016,177.07,50.01,12.16,84.13,101.19,93.49,41.4,68.68,145.54,42.44,41.8,131.04,66.8,822.59,107.07,115.59,799.07,69.59,28.87
10/27/2016,177.75,49.93,12.08,83.01,99.92,94.02,41.47,69.84,143.31,42.12,44,129.69,66.93,818.36,106.63,114.48,795.35,69.83,28.63
10/28/2016,177.14,49.56,11.87,83.88,103.82,93.85,41.34,69.45,143.01,42.23,44.97,131.29,66.45,776.32,107.07,113.72,795.37,69.99,29.22
10/31/2016,178.24,49.15,11.67,83.46,104.75,92.69,41.77,68.79,142.43,42.4,43.45,130.99,66.42,789.82,107.2,113.54,784.54,70.02,29.1
11/1/2016,178.06,48.94,11.09,82.24,106.48,92.39,41.88,68.44,142.41,42.12,43.54,129.5,66.25,785.41,106.71,111.49,783.61,69.3,28.88
11/2/2016,176.58,48.54,10.73,81.11,105.39,91.91,41.93,68.36,140.75,42.05,43.23,127.17,65.45,765.56,106.71,111.59,768.7,69.45,28.49
11/3/2016,176.21,48.19,10.61,81.27,105.39,93.37,41.92,68.5,140.02,42.03,43.6,120,65.33,767.03,106.63,109.83,762.13,69.63,28.28
11/4/2016,175.92,48.17,10.63,82.31,104.78,92.45,42.88,68.61,139.54,41.69,42.76,120.75,65.51,755.05,105.81,108.84,762.02,69.16,28.44
11/7/2016,181.48,49.82,11.4,83.75,106.85,94.43,44.21,69.51,143.03,42.46,43.92,122.15,67,784.93,106.96,110.41,782.52,69.78,29.31
11/8/2016,181.92,49.91,11.43,84.68,107.29,94.38,44.53,69.26,142.2,42.88,44.33,124.22,67.07,787.75,108.72,111.06,790.51,69.79,29.42
11/9/2016,192.63,51.59,11.32,91.2,107.64,94.64,45.25,70.28,145.09,42.27,45.73,123.18,68.74,771.88,107.25,110.88,785.31,71.1,29.63
11/10/2016,200.87,53.61,10.34,93.45,107.79,94.96,45.95,70.95,147.69,40.94,44.78,120.8,70.11,742.38,103.25,107.79,762.56,71.39,30.41
11/11/2016,203.94,52.83,9.73,93.01,106.64,97.68,46.38,69.21,148.52,41.03,43.94,119.02,70.5,739.01,103.19,108.43,754.02,71.23,30.71
11/14/2016,209.18,54.68,9.57,94.17,106.59,97.92,47.47,69.07,149.99,41.17,44.13,115.08,72.42,719.07,101.39,105.71,736.08,70.49,30.51
11/15/2016,211.19,55.45,9.99,94.44,108.96,97.7,47.65,68.64,148.11,41.44,45.28,117.2,72.47,743.24,101.85,107.11,758.49,71.42,30.75
11/16/2016,206.26,54.63,9.83,93.35,108.35,99.12,47.38,68.88,146.44,41.26,44.38,116.34,71.68,746.49,101.71,109.99,764.48,71.39,30.74
11/17/2016,209.63,55.45,9.6,92.78,108.12,99.37,48.51,69.17,145.33,41.12,43.61,117.79,71.78,756.4,101.62,109.95,771.23,69.19,30.79
11/18/2016,210.35,55.46,9.65,92.34,109.2,98.24,48.9,68.84,146.35,40.91,44.76,117.02,71,760.16,101.31,110.06,760.54,68.54,30.67
11/21/2016,211.08,55.54,10.27,92.9,110.18,97.63,48.61,70.07,147.02,41.36,46.36,121.77,71.54,780,102.26,111.73,769.2,69.37,30.87
11/22/2016,211.11,56.1,10.48,93.62,110.62,97.71,48.9,70.91,149.52,41.37,46.07,121.47,71.72,785.33,102.89,111.8,768.27,70.12,31.18
11/23/2016,212.31,56.69,10.46,96.18,111,98.26,49.21,70.32,149.74,41.12,46.3,120.84,72.88,780.12,101.53,111.23,760.99,70.83,31.34
11/25/2016,211.38,56.78,10.2,95.81,111,98.82,49.24,71,150.04,41.53,45.75,120.38,72.86,780.37,102.17,111.79,761.68,71.23,31.44
11/28/2016,210.35,55.47,10.25,94.9,110.5,98.97,48.49,70.89,149.77,41.75,45.5,120.41,72.13,766.77,102.79,111.57,768.24,71.19,31.25
11/29/2016,211.75,55.52,9.85,94.04,109.34,99.67,48.59,71.2,151.64,41.15,44.23,120.87,71.49,762.52,102.54,111.46,770.84,71.37,31.05
11/30/2016,219.29,56.39,10.87,95.56,111.56,99.12,48.18,73.61,150.56,40.35,48.52,118.42,72.04,750.57,100.1,110.52,758.04,70.43,30.76
12/1/2016,226.63,57.27,10.53,96.24,113.29,98.94,47.77,73.62,152.39,40.17,48.22,115.1,72.53,743.65,99.03,109.49,747.92,70.67,31.39
12/2/2016,223.36,56.02,10.68,95.14,113,98.5,48.31,73.13,152.25,40.36,48.12,115.4,71.86,740.34,100.6,109.9,750.5,70.88,31.34
12/5/2016,228.55,57.28,10.45,94.45,113.25,99.96,47.82,72.89,152.16,40.62,48.88,117.43,72.03,759.36,100.71,109.11,762.52,69.94,31.11
12/6/2016,231.38,57.92,10.77,95.22,112.76,100.66,49.43,72.73,152.24,40.57,49.9,117.31,72.31,764.72,101.55,109.95,759.11,70.36,31.17
12/7/2016,235.56,59.06,10.81,97.33,114.44,101.99,51.1,73.82,154.14,41.29,49.9,117.95,74.29,770.42,102.81,111.03,771.19,70.6,31.6
12/8/2016,241.45,60.15,10.87,96.27,115.17,103.38,51.35,74.68,155.39,40.98,49.78,118.91,74.91,767.33,102.15,112.12,776.42,70.34,31.53
12/9/2016,241.85,60.04,10.84,95.53,115.81,104.86,51.78,74.85,156.49,42,50.77,119.68,74.77,768.66,103.57,113.95,789.29,70.08,31.78
12/12/2016,237.17,59.55,10.93,95.08,117.15,104.06,49.97,75.09,157.16,41.9,51.38,117.77,73.58,760.12,104.72,113.3,789.27,71.67,31.86
12/13/2016,238.55,59.79,10.94,96.02,117.42,103.85,49.66,74.75,156.66,41.76,52.64,120.31,73.84,774.34,105.63,115.19,796.1,71.8,31.74
12/14/2016,239.93,59.45,10.4,93.74,115.96,104.05,49.82,73.71,154.47,41.21,51.49,120.21,74.07,768.82,104.47,115.19,797.07,71.34,31.5
12/15/2016,243,60.23,10.26,94.53,117.05,104.39,50.5,74.89,153.77,41.55,51.74,120.57,74.94,761,105.3,115.82,797.85,71.08,31.26
12/16/2016,238.9,59.75,10.21,92.58,118.08,103.91,50.16,74.86,154.5,41.74,51.94,119.87,75,757.77,105.87,115.97,790.8,70.98,31.75
12/19/2016,239.07,59.66,9.88,92.71,117.65,105.3,50.42,75.03,156.18,41.67,51.98,119.24,74.55,766,105.41,116.64,794.2,71.58,31.92
